Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2013-04-16,Watsonia,6.1,19.0,1.8,0.2,9.6,SSW,43.0,SSW,SE,2.0,9.0,100.0,49.0,1018.1,1015.7,1.0,4.0,10.7,18.3,Yes,0.0,No
2013-04-17,Watsonia,7.2,18.1,0.0,4.0,1.8,SSW,46.0,NNW,SW,7.0,15.0,99.0,68.0,1018.1,1016.3,7.0,7.0,9.3,16.3,No,0.2,No
2013-04-18,Watsonia,6.5,16.7,0.2,2.8,1.4,SSW,56.0,NE,SW,6.0,28.0,100.0,67.0,1019.5,1020.1,8.0,7.0,9.2,14.3,No,5.0,Yes
2013-04-19,Watsonia,7.1,16.4,5.0,2.4,10.7,SSE,37.0,SSE,SSE,11.0,13.0,61.0,46.0,1026.2,1024.5,1.0,5.0,11.6,15.2,Yes,0.0,No
2013-04-20,Watsonia,7.5,18.1,0.0,4.0,9.4,SE,33.0,SE,SSE,9.0,15.0,76.0,51.0,1023.1,1018.8,1.0,5.0,11.9,17.2,No,0.0,No
2013-04-21,Watsonia,3.8,20.7,0.0,3.4,8.5,NNW,43.0,ENE,N,7.0,20.0,85.0,37.0,1013.8,1008.0,4.0,7.0,8.7,20.2,No,2.0,Yes
2013-04-22,Watsonia,8.7,17.1,2.0,5.4,1.6,N,41.0,NE,N,7.0,20.0,99.0,74.0,1007.2,1007.4,7.0,6.0,11.6,15.8,Yes,2.0,Yes
2013-04-23,Watsonia,10.6,18.0,2.0,1.6,7.8,NW,39.0,WSW,SSW,13.0,11.0,84.0,54.0,1014.7,1014.8,2.0,7.0,13.3,16.8,Yes,0.2,No
2013-04-24,Watsonia,12.0,20.8,0.2,3.8,5.3,WNW,28.0,NNE,SW,6.0,13.0,57.0,50.0,1019.4,1017.4,5.0,7.0,14.4,18.2,No,2.4,Yes
2013-04-25,Watsonia,9.0,20.9,2.4,2.8,6.3,NW,35.0,NNW,NNW,13.0,20.0,81.0,48.0,1021.4,1018.7,3.0,7.0,13.3,19.3,Yes,0.0,No
2013-04-26,Watsonia,13.2,22.5,0.0,4.0,6.7,W,35.0,N,WSW,15.0,17.0,72.0,46.0,1022.3,1020.6,5.0,6.0,16.3,21.8,No,0.0,No
2013-04-27,Watsonia,13.7,23.8,0.0,5.4,7.1,N,57.0,N,N,17.0,24.0,62.0,44.0,1018.6,1012.6,3.0,6.0,18.6,23.5,No,0.0,No
2013-04-28,Watsonia,17.5,19.6,0.0,9.2,2.0,N,48.0,W,SW,7.0,7.0,39.0,71.0,1014.7,1015.9,7.0,7.0,19.5,16.6,No,0.0,No
2013-04-29,Watsonia,7.3,19.0,0.0,3.4,6.1,SSW,22.0,ENE,SSW,7.0,7.0,85.0,50.0,1024.2,1024.2,2.0,7.0,10.9,16.9,No,0.0,No
2013-04-30,Watsonia,4.6,18.2,0.0,3.4,5.6,S,15.0,NE,ESE,4.0,6.0,96.0,42.0,1026.6,1023.1,3.0,7.0,8.7,16.6,No,0.0,No
2013-05-01,Watsonia,6.2,15.1,0.0,2.6,3.1,SW,43.0,,SW,0.0,17.0,93.0,90.0,1021.6,1021.6,7.0,4.0,8.4,12.7,No,1.8,Yes
2013-05-02,Watsonia,3.4,17.6,1.8,2.4,10.2,ENE,17.0,NE,SW,6.0,7.0,100.0,42.0,1028.8,1025.9,1.0,1.0,7.4,16.4,Yes,0.2,No
2013-05-03,Watsonia,5.1,19.7,0.2,6.8,5.4,N,57.0,NE,N,9.0,28.0,49.0,37.0,1021.3,1016.2,7.0,7.0,15.6,17.9,No,1.0,No
2013-05-04,Watsonia,10.1,15.0,1.0,4.8,4.3,SW,56.0,WSW,SSW,9.0,15.0,64.0,50.0,1025.0,1025.4,7.0,7.0,11.9,14.1,No,0.0,No
2013-05-05,Watsonia,9.8,15.0,0.0,3.0,0.2,SE,26.0,SSE,SSE,4.0,13.0,67.0,57.0,1027.4,1025.3,7.0,7.0,11.9,13.3,No,0.0,No
2013-05-06,Watsonia,2.2,18.7,0.0,2.2,9.0,ENE,22.0,NE,ENE,7.0,9.0,89.0,36.0,1027.1,1023.0,3.0,7.0,6.1,18.1,No,0.4,No
2013-05-07,Watsonia,6.0,19.8,0.4,3.0,4.7,ENE,28.0,,NNE,0.0,11.0,94.0,49.0,1027.1,1024.4,7.0,6.0,9.8,18.4,No,0.0,No
2013-05-08,Watsonia,6.8,23.0,0.0,4.6,9.3,N,26.0,ENE,NE,7.0,11.0,79.0,40.0,1028.4,1025.1,3.0,6.0,11.5,22.5,No,0.0,No
2013-05-09,Watsonia,9.9,25.1,0.0,7.2,9.8,N,30.0,ENE,NNE,11.0,11.0,68.0,40.0,1028.8,1027.1,0.0,1.0,17.3,24.2,No,0.0,No
2013-05-10,Watsonia,9.1,24.9,0.0,4.6,9.4,NNW,24.0,ENE,NNW,9.0,11.0,94.0,37.0,1030.1,1026.8,7.0,7.0,11.8,24.7,No,0.0,No
2013-05-11,Watsonia,8.5,24.7,0.0,5.2,8.2,N,35.0,,NNE,0.0,13.0,72.0,31.0,1026.8,1022.4,7.0,6.0,14.4,24.2,No,0.0,No
2013-05-12,Watsonia,14.4,22.6,0.0,7.2,3.5,N,50.0,N,N,17.0,17.0,43.0,41.0,1019.3,1015.7,7.0,7.0,19.5,21.4,No,0.4,No
2013-05-13,Watsonia,13.8,17.0,0.4,5.0,4.5,W,44.0,NNW,NNW,13.0,17.0,64.0,46.0,1013.2,1010.6,7.0,7.0,14.1,16.4,No,0.8,No
2013-05-14,Watsonia,6.9,13.5,0.8,3.8,5.2,N,50.0,N,N,22.0,19.0,76.0,62.0,1011.7,1009.7,2.0,7.0,8.8,11.6,No,1.4,Yes
2013-05-15,Watsonia,8.7,14.9,1.4,2.8,3.6,NNW,57.0,N,N,20.0,24.0,81.0,67.0,1007.6,1003.4,3.0,7.0,10.6,13.9,Yes,7.8,Yes
2013-05-16,Watsonia,9.6,14.8,7.8,2.6,2.1,WSW,44.0,WNW,WSW,17.0,17.0,76.0,85.0,1007.2,1008.9,4.0,8.0,12.2,11.5,Yes,8.0,Yes
2013-05-17,Watsonia,9.4,14.9,8.0,3.0,3.5,WSW,33.0,WSW,SW,11.0,17.0,99.0,66.0,1015.7,1015.2,7.0,7.0,10.6,14.5,Yes,0.8,No
2013-05-18,Watsonia,9.0,13.7,0.8,1.2,0.8,WSW,31.0,W,SW,9.0,13.0,92.0,72.0,1017.9,1016.4,7.0,6.0,10.4,12.2,No,0.6,No
2013-05-19,Watsonia,8.3,15.7,0.6,1.0,8.1,W,22.0,W,S,7.0,2.0,84.0,60.0,1019.4,1016.8,1.0,5.0,10.2,14.5,No,0.4,No
2013-05-20,Watsonia,9.7,14.5,0.4,3.4,0.7,N,33.0,NE,N,9.0,9.0,81.0,85.0,1016.3,1013.7,7.0,7.0,11.5,12.7,No,2.2,Yes
2013-05-21,Watsonia,4.5,16.0,2.2,0.6,7.2,NW,17.0,NNE,S,4.0,2.0,99.0,55.0,1018.0,1015.7,7.0,3.0,7.2,15.0,Yes,0.0,No
2013-05-22,Watsonia,3.1,13.5,0.0,1.4,1.1,NE,15.0,NNE,ENE,4.0,7.0,99.0,69.0,1013.4,1011.6,7.0,7.0,5.7,13.3,No,0.0,No
2013-05-23,Watsonia,0.9,15.8,0.0,1.4,8.8,SE,31.0,NNE,SSE,2.0,13.0,100.0,65.0,1020.4,1020.2,1.0,4.0,4.6,15.3,No,0.2,No
2013-05-24,Watsonia,2.5,15.3,0.2,1.4,6.7,ENE,13.0,ENE,,4.0,0.0,100.0,61.0,1026.0,1024.0,7.0,4.0,6.2,14.4,No,0.0,No
2013-05-25,Watsonia,6.2,18.8,0.0,1.0,8.3,WNW,28.0,NNE,WSW,4.0,13.0,98.0,56.0,1026.3,1024.0,2.0,4.0,10.5,17.2,No,0.0,No
2013-05-26,Watsonia,9.1,15.6,0.0,2.8,0.0,WSW,30.0,WNW,SSW,7.0,9.0,77.0,64.0,1028.4,1026.7,7.0,7.0,13.0,15.0,No,0.0,No
2013-05-27,Watsonia,9.0,16.5,0.0,1.0,1.3,SE,20.0,,SE,0.0,9.0,100.0,69.0,1031.2,1028.9,7.0,7.0,10.1,14.3,No,0.2,No
2013-05-28,Watsonia,2.9,18.6,0.2,1.2,7.1,N,31.0,NE,N,2.0,19.0,100.0,55.0,1029.5,1026.1,7.0,6.0,5.0,16.9,No,0.0,No
2013-05-29,Watsonia,4.9,19.1,0.0,2.6,2.7,N,46.0,N,N,9.0,13.0,79.0,50.0,1026.1,1023.3,7.0,7.0,12.4,17.4,No,0.0,No
2013-05-30,Watsonia,12.3,16.0,0.0,2.8,0.0,N,37.0,N,NE,11.0,4.0,77.0,100.0,1023.3,1022.0,8.0,8.0,14.4,14.4,No,12.6,Yes
2013-05-31,Watsonia,11.7,19.1,12.6,2.6,3.7,NNE,39.0,NNE,NNE,11.0,7.0,88.0,74.0,1022.8,1019.3,3.0,7.0,16.0,18.2,Yes,87.4,Yes
2013-06-02,Watsonia,9.3,15.7,2.6,1.0,3.6,SSW,44.0,WSW,SW,11.0,17.0,100.0,72.0,1018.0,1019.6,7.0,7.0,10.7,14.8,Yes,0.0,No
2013-06-03,Watsonia,9.3,14.0,0.0,0.4,0.5,SW,30.0,,SW,0.0,7.0,91.0,70.0,1025.1,1024.3,7.0,6.0,10.9,13.7,No,0.6,No
2013-06-04,Watsonia,10.8,14.4,0.6,0.8,0.0,SSW,13.0,,W,0.0,4.0,100.0,74.0,1026.8,1024.9,7.0,7.0,11.4,14.1,No,0.0,No
2013-06-05,Watsonia,11.1,14.9,0.0,0.8,0.2,NNW,35.0,NNW,N,9.0,15.0,84.0,67.0,1023.3,1019.4,7.0,7.0,12.2,13.9,No,0.0,No
2013-06-06,Watsonia,11.8,16.6,0.0,1.8,3.2,N,46.0,N,N,22.0,20.0,71.0,60.0,1017.3,1014.1,7.0,7.0,13.5,16.3,No,17.4,Yes
2013-06-07,Watsonia,10.3,14.0,17.4,3.6,3.1,N,44.0,WNW,SW,13.0,11.0,86.0,58.0,1018.8,1023.0,2.0,7.0,12.2,12.8,Yes,0.4,No
2013-06-08,Watsonia,3.0,14.9,0.4,1.8,7.9,N,24.0,ENE,NNE,7.0,7.0,100.0,56.0,1030.9,1027.9,4.0,1.0,5.3,14.2,No,0.0,No
2013-06-09,Watsonia,2.4,13.7,0.0,1.6,6.6,NNW,31.0,ENE,NNW,7.0,15.0,99.0,58.0,1027.1,1023.6,7.0,7.0,4.2,13.0,No,0.0,No
2013-06-10,Watsonia,3.1,15.7,0.0,2.0,6.5,N,43.0,N,NNE,17.0,17.0,86.0,57.0,1019.1,1016.8,3.0,7.0,9.7,14.8,No,0.0,No
2013-06-11,Watsonia,9.7,14.0,0.0,3.2,0.0,N,31.0,N,SW,17.0,7.0,73.0,84.0,1018.8,1016.6,7.0,7.0,12.3,13.9,No,0.8,No
2013-06-12,Watsonia,7.8,12.6,0.8,0.4,0.0,SE,19.0,,SSE,0.0,9.0,100.0,100.0,1012.2,1008.1,8.0,8.0,8.8,12.4,No,8.4,Yes
2013-06-13,Watsonia,8.7,11.9,8.4,1.0,0.0,SW,37.0,S,SSW,13.0,15.0,100.0,100.0,1008.9,1008.8,8.0,8.0,11.5,11.8,Yes,7.6,Yes
2013-06-14,Watsonia,10.3,13.1,7.6,2.4,0.2,S,46.0,S,SSW,11.0,19.0,99.0,70.0,1013.1,1014.2,7.0,7.0,10.8,12.2,Yes,0.2,No
2013-06-15,Watsonia,6.9,13.7,0.2,1.2,2.0,SE,30.0,SW,SE,2.0,7.0,93.0,75.0,1020.5,1020.9,7.0,7.0,8.3,11.5,No,0.0,No
2013-06-16,Watsonia,6.9,13.2,0.0,0.6,5.9,ESE,28.0,SW,S,6.0,11.0,100.0,67.0,1021.6,1018.7,3.0,7.0,7.4,12.1,No,0.2,No
2013-06-17,Watsonia,4.7,11.5,0.2,1.4,0.1,S,20.0,WSW,S,9.0,11.0,100.0,89.0,1016.2,1014.2,7.0,7.0,7.7,11.4,No,2.2,Yes
2013-06-18,Watsonia,7.6,14.5,2.2,1.8,5.1,ESE,26.0,WSW,SSE,6.0,15.0,100.0,72.0,1018.6,1019.2,7.0,4.0,8.8,12.7,Yes,0.2,No
2013-06-19,Watsonia,-0.1,13.9,0.2,1.0,8.0,SE,20.0,NE,SSE,7.0,9.0,100.0,56.0,1027.6,1025.5,1.0,2.0,1.9,13.1,No,0.0,No
2013-06-20,Watsonia,-0.7,14.6,0.0,1.0,8.6,NW,20.0,NE,N,6.0,7.0,100.0,52.0,1026.1,1022.2,1.0,6.0,1.6,14.1,No,0.2,No
2013-06-21,Watsonia,-0.5,14.5,0.2,1.4,9.0,ENE,17.0,NE,NE,6.0,7.0,99.0,42.0,1021.9,1019.8,3.0,2.0,2.1,14.2,No,0.2,No
2013-06-22,Watsonia,-0.2,15.3,0.2,0.8,9.0,S,17.0,NNE,,2.0,0.0,99.0,46.0,1025.7,1025.1,1.0,1.0,2.1,14.3,No,0.0,No
2013-06-23,Watsonia,-1.3,13.8,0.0,1.8,9.0,SSW,15.0,NNE,WSW,6.0,9.0,100.0,58.0,1031.7,1028.9,1.0,1.0,1.1,13.5,No,0.2,No
2013-06-24,Watsonia,-1.0,10.0,0.2,0.8,1.3,SSW,48.0,NNE,,4.0,0.0,100.0,98.0,1029.4,1026.8,8.0,7.0,1.6,9.2,No,0.0,No
2013-06-26,Watsonia,-0.3,17.0,0.2,1.4,8.5,ENE,15.0,,E,0.0,9.0,100.0,51.0,1024.3,1021.2,1.0,0.0,2.1,16.3,No,0.0,No
2013-06-27,Watsonia,1.1,17.8,0.0,1.6,4.6,NNW,24.0,ENE,NW,7.0,11.0,99.0,52.0,1022.9,1020.8,6.0,7.0,4.8,17.0,No,0.0,No
2013-06-28,Watsonia,4.2,16.7,0.0,1.0,7.5,WSW,17.0,NE,S,7.0,4.0,100.0,56.0,1025.2,1023.1,3.0,4.0,5.5,16.3,No,0.2,No
2013-07-01,Watsonia,5.5,16.9,0.0,2.2,0.9,N,39.0,N,WNW,15.0,13.0,78.0,59.0,1023.7,1021.3,7.0,7.0,12.7,16.9,No,1.4,Yes
2013-07-02,Watsonia,11.8,18.2,1.4,2.0,8.2,NW,44.0,NNW,NW,15.0,22.0,79.0,48.0,1023.0,1020.8,6.0,7.0,12.7,17.5,Yes,0.0,No
2013-07-03,Watsonia,9.6,15.4,0.0,3.0,9.1,N,52.0,N,N,19.0,26.0,75.0,56.0,1022.4,1018.2,1.0,1.0,11.1,14.6,No,0.0,No
2013-07-04,Watsonia,10.1,16.2,0.0,4.0,4.3,N,69.0,N,N,26.0,31.0,65.0,49.0,1009.2,1003.1,5.0,2.0,11.3,15.8,No,0.0,No
2013-07-05,Watsonia,7.7,12.7,0.0,4.2,7.3,NW,54.0,NNW,NW,15.0,17.0,62.0,51.0,1008.3,1009.7,1.0,7.0,8.5,12.0,No,0.0,No
2013-07-06,Watsonia,8.4,14.4,0.0,3.4,4.6,N,44.0,N,NW,19.0,17.0,82.0,53.0,1016.8,1016.7,2.0,6.0,9.0,13.4,No,1.4,Yes
2013-07-07,Watsonia,4.4,12.8,1.4,1.2,4.0,N,35.0,NE,NNW,4.0,17.0,99.0,69.0,1025.4,1024.4,1.0,6.0,6.5,12.7,Yes,4.4,Yes
2013-07-08,Watsonia,1.8,14.1,4.4,1.0,7.6,W,19.0,NE,SSW,2.0,6.0,100.0,65.0,1033.0,1032.7,1.0,6.0,3.7,12.4,Yes,0.0,No
2013-07-09,Watsonia,0.3,13.6,0.0,2.6,8.2,NE,13.0,NNE,ENE,6.0,6.0,100.0,54.0,1037.4,1033.1,1.0,4.0,1.7,13.3,No,0.0,No
2013-07-10,Watsonia,0.3,15.6,0.0,1.8,9.5,ENE,44.0,ENE,NNW,7.0,6.0,99.0,46.0,1033.1,1030.2,1.0,1.0,2.3,15.3,No,0.2,No
2013-07-11,Watsonia,1.1,15.3,0.2,2.2,3.3,NE,19.0,NE,N,6.0,6.0,99.0,59.0,1034.1,1030.5,8.0,7.0,3.1,14.8,No,0.0,No
2013-07-12,Watsonia,2.0,17.3,0.0,1.2,6.1,N,17.0,ENE,N,9.0,7.0,100.0,60.0,1030.2,1027.0,1.0,7.0,4.9,15.9,No,0.0,No
2013-07-13,Watsonia,4.9,14.9,0.0,2.0,0.0,NE,20.0,ENE,ENE,9.0,7.0,97.0,88.0,1026.8,1023.8,7.0,8.0,9.2,13.7,No,10.0,Yes
2013-07-14,Watsonia,9.2,15.9,10.0,1.4,0.0,N,43.0,NNW,NNE,7.0,20.0,81.0,78.0,1020.0,1016.5,7.0,8.0,14.6,15.0,Yes,0.4,No
2013-07-15,Watsonia,12.2,18.5,0.4,1.2,5.7,NNW,33.0,N,NW,9.0,9.0,97.0,61.0,1019.7,1018.7,3.0,7.0,12.7,16.9,No,0.0,No
2013-07-16,Watsonia,8.0,17.0,0.0,1.4,4.9,NNW,30.0,,NNE,0.0,13.0,100.0,61.0,1023.0,1021.0,2.0,7.0,9.1,16.5,No,0.0,No
2013-07-17,Watsonia,7.6,18.2,0.0,1.8,3.8,NNE,24.0,NNE,N,7.0,11.0,100.0,61.0,1020.6,1016.9,7.0,6.0,9.6,16.5,No,0.0,No
2013-07-18,Watsonia,9.6,22.1,0.0,1.6,5.5,NNW,80.0,NNE,NNE,17.0,13.0,68.0,53.0,1011.6,1005.4,6.0,7.0,17.9,21.3,No,5.0,Yes
2013-07-19,Watsonia,13.5,15.8,5.0,4.4,7.4,NNW,57.0,N,N,20.0,31.0,76.0,72.0,1004.2,1002.8,4.0,7.0,14.1,14.3,Yes,9.2,Yes
2013-07-20,Watsonia,7.3,9.6,9.2,3.2,0.0,NW,35.0,NNE,NW,4.0,7.0,90.0,99.0,1003.8,1002.8,7.0,7.0,7.9,6.7,Yes,8.2,Yes
2013-07-21,Watsonia,4.9,9.3,8.2,1.4,8.4,NNW,54.0,N,NNW,19.0,24.0,82.0,72.0,1011.6,1011.3,1.0,5.0,5.8,8.4,Yes,0.0,No
2013-07-22,Watsonia,5.6,13.3,0.0,1.4,4.9,NNW,39.0,N,NW,15.0,20.0,83.0,55.0,1015.2,1015.5,6.0,6.0,7.9,12.5,No,4.0,Yes
2013-07-23,Watsonia,7.9,12.7,4.0,2.0,0.9,WSW,43.0,WSW,SSW,11.0,19.0,100.0,66.0,1024.1,1025.8,7.0,7.0,9.1,12.0,Yes,0.0,No
2013-07-24,Watsonia,9.1,13.3,0.0,0.6,0.8,SSW,24.0,S,SSW,13.0,13.0,66.0,68.0,1032.6,1030.6,7.0,7.0,10.8,12.2,No,0.0,No
2013-07-25,Watsonia,1.6,12.0,0.0,2.0,3.3,N,48.0,ENE,N,7.0,19.0,99.0,64.0,1028.6,1024.7,7.0,7.0,2.9,11.6,No,2.0,Yes
2013-07-26,Watsonia,2.9,14.1,2.0,2.2,6.3,N,39.0,NNE,N,9.0,17.0,97.0,70.0,1025.6,1025.0,7.0,3.0,8.9,13.2,Yes,0.0,No
2013-07-27,Watsonia,6.4,14.5,0.0,2.2,4.0,N,33.0,NNE,NNE,6.0,15.0,84.0,59.0,1027.0,1023.7,5.0,7.0,9.5,13.5,No,0.0,No
2013-07-28,Watsonia,9.5,18.8,0.0,4.4,1.6,ENE,39.0,NNE,N,17.0,19.0,49.0,42.0,1020.7,1015.7,7.0,7.0,13.0,18.6,No,2.0,Yes
2013-07-29,Watsonia,11.9,17.7,2.0,2.8,9.6,N,44.0,N,N,17.0,19.0,81.0,59.0,1018.0,1015.5,1.0,1.0,13.7,17.1,Yes,1.6,Yes
2013-07-30,Watsonia,9.3,14.3,1.6,2.2,7.6,S,28.0,W,SW,6.0,11.0,99.0,50.0,1022.1,1022.1,4.0,3.0,10.1,13.7,Yes,0.0,No
2013-07-31,Watsonia,0.1,14.6,0.0,2.4,8.8,SSW,15.0,ENE,NW,7.0,6.0,100.0,53.0,1026.1,1023.0,3.0,6.0,2.6,14.0,No,0.0,No
2013-08-01,Watsonia,2.6,13.4,0.0,2.0,8.2,NW,31.0,N,NNW,7.0,17.0,88.0,50.0,1023.2,1019.2,3.0,5.0,8.1,13.0,No,0.0,No
2013-08-02,Watsonia,6.9,14.0,0.0,3.8,5.0,N,56.0,N,NNW,26.0,19.0,54.0,77.0,1011.8,1009.2,6.0,4.0,11.8,11.4,No,2.2,Yes
2013-08-03,Watsonia,6.6,11.9,2.2,2.2,2.3,NNW,56.0,N,N,26.0,28.0,71.0,73.0,1013.4,1007.1,7.0,7.0,8.8,11.9,Yes,5.4,Yes
2013-08-04,Watsonia,7.2,13.3,5.4,1.2,5.7,W,35.0,NW,WNW,11.0,6.0,76.0,69.0,1013.6,1012.9,7.0,7.0,9.3,12.1,Yes,1.0,No
2013-08-05,Watsonia,9.3,15.1,1.0,2.2,2.7,N,69.0,NNW,N,17.0,13.0,77.0,69.0,1012.8,1008.8,6.0,7.0,11.9,13.6,No,4.4,Yes
2013-08-06,Watsonia,9.9,15.4,4.4,3.6,6.1,N,56.0,WNW,W,17.0,22.0,71.0,45.0,1007.6,1008.2,1.0,5.0,11.7,14.8,Yes,0.0,No
2013-08-07,Watsonia,4.2,13.6,0.0,2.2,2.5,WSW,37.0,NE,N,7.0,15.0,81.0,56.0,1011.5,1007.8,7.0,7.0,9.2,13.1,No,13.6,Yes
2013-08-08,Watsonia,5.6,13.7,13.6,2.2,7.1,SW,30.0,WSW,SW,9.0,13.0,100.0,56.0,1017.6,1016.7,1.0,5.0,6.6,12.9,Yes,6.0,Yes
2013-08-09,Watsonia,5.7,11.7,6.0,4.4,0.4,N,65.0,NE,N,9.0,28.0,99.0,71.0,1013.2,1009.3,8.0,7.0,7.9,10.8,Yes,0.0,No
2013-08-10,Watsonia,7.9,17.1,0.0,2.0,9.5,N,35.0,NNW,W,11.0,15.0,76.0,48.0,1016.7,1015.8,1.0,3.0,11.1,15.9,No,0.0,No
2013-08-11,Watsonia,7.8,15.7,0.0,2.6,8.1,N,46.0,N,N,19.0,20.0,75.0,61.0,1015.7,1011.2,7.0,3.0,10.7,15.2,No,0.0,No
2013-08-12,Watsonia,10.7,13.8,0.0,2.6,9.2,W,91.0,NNW,WSW,19.0,37.0,73.0,46.0,1000.5,1004.7,4.0,3.0,13.2,12.7,No,0.8,No
2013-08-13,Watsonia,7.3,15.1,0.8,4.0,10.1,N,54.0,NNW,NNW,15.0,24.0,61.0,56.0,1012.2,1009.7,1.0,5.0,10.5,14.1,No,0.0,No
2013-08-14,Watsonia,10.4,13.5,0.0,4.0,2.6,WSW,76.0,N,W,17.0,33.0,64.0,88.0,1004.1,1005.8,7.0,7.0,11.8,8.4,No,3.0,Yes
2013-08-15,Watsonia,6.0,16.7,3.0,3.0,7.8,N,39.0,NW,N,9.0,15.0,71.0,52.0,1020.7,1018.7,1.0,6.0,10.3,15.6,Yes,0.0,No
2013-08-16,Watsonia,9.1,16.4,0.0,4.4,8.0,N,76.0,NNE,NNE,17.0,28.0,62.0,37.0,1015.1,1004.8,6.0,1.0,11.5,16.0,No,0.4,No
2013-08-17,Watsonia,8.3,15.0,0.4,4.8,6.3,N,59.0,N,NNW,15.0,22.0,70.0,56.0,1007.8,1006.8,3.0,7.0,10.3,13.4,No,0.4,No
2013-08-18,Watsonia,9.8,17.2,0.4,4.0,6.9,NNW,61.0,N,NNW,28.0,30.0,66.0,56.0,1005.7,1002.6,6.0,3.0,12.5,16.4,No,0.0,No
2013-08-19,Watsonia,6.2,12.0,0.0,4.8,8.3,WSW,56.0,NNW,W,13.0,28.0,64.0,55.0,1010.1,1009.8,3.0,7.0,8.5,11.0,No,0.6,No
2013-08-20,Watsonia,4.2,11.7,0.6,3.4,6.7,WSW,50.0,W,W,15.0,19.0,74.0,67.0,1016.2,1014.9,4.0,7.0,7.4,10.9,No,0.8,No
2013-08-21,Watsonia,5.4,13.8,0.8,2.0,7.2,NNE,43.0,NNW,N,11.0,19.0,71.0,60.0,1016.1,1012.1,3.0,6.0,9.0,12.0,No,0.0,No
2013-08-22,Watsonia,8.7,14.7,0.0,2.8,3.8,NW,43.0,WNW,NNW,17.0,19.0,67.0,55.0,1009.3,1006.9,6.0,7.0,10.6,14.1,No,4.2,Yes
2013-08-23,Watsonia,10.1,14.0,4.2,3.0,0.2,W,52.0,W,W,15.0,20.0,82.0,82.0,1008.6,1010.5,8.0,7.0,11.9,13.4,Yes,0.6,No
2013-08-24,Watsonia,9.9,16.3,0.6,2.0,1.7,N,28.0,W,WSW,4.0,7.0,95.0,68.0,1022.6,1022.1,7.0,7.0,12.1,15.5,No,0.0,No
2013-08-25,Watsonia,11.3,16.1,0.0,1.6,3.2,NW,35.0,NNW,NNW,17.0,17.0,61.0,55.0,1024.2,1022.3,3.0,7.0,12.9,15.9,No,0.0,No
2013-08-26,Watsonia,8.9,18.5,0.0,2.8,6.9,NW,35.0,N,SSW,13.0,13.0,75.0,62.0,1024.1,1022.0,6.0,7.0,13.1,16.5,No,0.0,No
2013-08-27,Watsonia,6.1,19.8,0.0,3.0,8.1,N,33.0,ENE,N,6.0,15.0,97.0,53.0,1021.2,1017.0,8.0,6.0,11.0,19.7,No,0.0,No
2013-08-28,Watsonia,9.4,21.4,0.0,3.8,7.4,NE,30.0,ENE,NE,11.0,13.0,91.0,48.0,1019.8,1016.0,7.0,5.0,12.9,21.1,No,0.0,No
2013-08-29,Watsonia,11.9,22.7,0.0,4.0,3.4,NNW,57.0,NNE,NNE,15.0,17.0,52.0,39.0,1012.0,1005.6,7.0,7.0,17.7,22.0,No,2.2,Yes
2013-08-30,Watsonia,13.6,18.2,2.2,6.6,3.8,NNW,43.0,N,NNW,19.0,20.0,68.0,56.0,1011.6,1011.6,5.0,7.0,14.9,17.7,Yes,3.4,Yes
2013-08-31,Watsonia,8.8,21.6,3.4,3.2,9.9,N,44.0,NE,NNW,9.0,20.0,94.0,41.0,1019.9,1018.6,1.0,1.0,13.0,20.7,Yes,0.0,No
2013-09-01,Watsonia,12.9,23.5,0.0,6.4,10.2,N,48.0,NNE,N,15.0,28.0,45.0,42.0,1024.3,1021.4,3.0,7.0,18.5,22.9,No,0.0,No
2013-09-02,Watsonia,12.2,22.5,0.0,6.6,10.3,N,30.0,SW,SW,7.0,15.0,85.0,63.0,1031.0,1029.2,1.0,1.0,15.4,21.0,No,0.0,No
2013-09-03,Watsonia,7.5,24.9,0.0,2.4,9.1,ENE,17.0,ENE,E,6.0,7.0,100.0,51.0,1032.2,1028.7,1.0,7.0,11.6,24.5,No,0.0,No
2013-09-04,Watsonia,11.3,25.2,0.0,4.0,4.9,N,48.0,NE,N,17.0,19.0,55.0,41.0,1026.0,1022.6,5.0,7.0,20.2,23.4,No,0.0,No
2013-09-05,Watsonia,18.7,19.5,0.0,8.2,0.0,N,43.0,N,,15.0,0.0,55.0,100.0,1023.4,1024.1,8.0,8.0,19.2,14.4,No,3.4,Yes
2013-09-06,Watsonia,10.5,14.6,3.4,0.0,0.0,N,20.0,,NNW,0.0,7.0,100.0,57.0,1027.4,1025.1,8.0,7.0,11.8,14.3,Yes,0.0,No
2013-09-07,Watsonia,7.5,18.6,0.0,2.2,5.8,SSW,39.0,W,SSW,9.0,15.0,69.0,97.0,1025.2,1024.8,7.0,7.0,12.4,12.6,No,0.0,No
2013-09-08,Watsonia,6.1,18.3,0.0,1.8,8.3,W,24.0,ENE,W,4.0,11.0,100.0,52.0,1027.9,1024.4,6.0,3.0,9.0,16.4,No,0.0,No
