Location,Date,WindDir9am,WindSpeed9am,WindGustDir,WindGustSpeed,WindSpeed3pm,Humidity9am,Pressure9am,Cloud9am,Temp9am
AliceSprings,2017-02-14,E,19.0,ESE,37.0,15.0,17.0,1012.2,2.948453608247423,26.6
AliceSprings,2017-02-15,E,17.0,SE,44.0,19.0,13.0,1010.5,2.948453608247423,28.7
AliceSprings,2017-02-16,E,9.0,ENE,30.0,13.0,13.0,1009.6,2.948453608247423,29.4
AliceSprings,2017-02-17,ENE,7.0,SE,41.0,9.0,11.0,1009.9,2.948453608247423,31.0
AliceSprings,2017-02-18,ESE,22.0,SE,44.0,20.0,24.0,1014.2,1.0,27.1
AliceSprings,2017-02-19,SE,28.0,SE,46.0,24.0,78.0,1014.7,2.948453608247423,22.4
AliceSprings,2017-02-20,ESE,19.0,SE,44.0,20.0,25.0,1014.6,2.948453608247423,20.7
AliceSprings,2017-02-21,E,11.0,ESE,31.0,9.0,34.0,1014.4,2.948453608247423,24.8
AliceSprings,2017-02-22,NNE,7.0,SSW,37.0,15.0,13.0,1011.7,2.948453608247423,29.4
AliceSprings,2017-02-23,SE,19.0,ESE,54.0,28.0,26.0,1015.1,2.948453608247423,27.9
AliceSprings,2017-02-24,SE,24.0,SE,50.0,26.0,20.0,1017.9,2.948453608247423,27.2
AliceSprings,2017-02-25,ESE,26.0,SE,41.0,28.0,23.0,1016.3,2.948453608247423,27.1
AliceSprings,2017-02-26,E,19.0,SSE,39.0,17.0,20.0,1013.9,2.948453608247423,27.2
AliceSprings,2017-02-27,ESE,11.0,S,37.0,11.0,15.0,1013.6,2.948453608247423,26.5
AliceSprings,2017-02-28,NW,6.0,SSW,35.0,15.0,43.0,1011.7,2.948453608247423,28.6
AliceSprings,2017-03-01,SE,11.0,SE,46.0,17.0,23.0,1011.5,2.948453608247423,28.9
AliceSprings,2017-03-02,ESE,20.0,S,52.0,17.0,16.0,1013.1,2.948453608247423,30.3
AliceSprings,2017-03-03,SE,13.0,E,57.0,20.0,17.0,1011.9,2.948453608247423,30.1
AliceSprings,2017-03-04,ESE,13.0,ESE,48.0,26.0,23.0,1011.5,2.948453608247423,30.0
AliceSprings,2017-03-05,ENE,20.0,SE,48.0,28.0,33.0,1011.9,2.948453608247423,31.1
AliceSprings,2017-03-06,SE,11.0,SE,35.0,17.0,19.0,1011.3,2.948453608247423,27.9
AliceSprings,2017-03-07,E,20.0,ESE,33.0,11.0,24.0,1011.8,5.0,27.2
AliceSprings,2017-03-08,N,7.0,NNE,30.0,9.0,31.0,1012.1,7.0,26.8
AliceSprings,2017-03-09,SW,9.0,E,31.0,11.0,48.0,1012.9,7.0,25.9
AliceSprings,2017-03-10,E,24.0,ESE,50.0,15.0,20.0,1012.6,2.948453608247423,30.3
AliceSprings,2017-03-11,ENE,13.0,SW,33.0,11.0,12.0,1011.2,2.948453608247423,30.4
AliceSprings,2017-03-12,NW,7.0,S,39.0,19.0,17.0,1008.7,8.0,31.1
AliceSprings,2017-03-13,ESE,24.0,ESE,33.0,11.0,23.0,1012.4,2.0,25.0
AliceSprings,2017-03-14,E,13.0,SSW,31.0,11.0,25.0,1013.1,2.948453608247423,26.9
AliceSprings,2017-03-15,NNE,6.0,NW,41.0,24.0,25.0,1010.0,2.948453608247423,29.0
AliceSprings,2017-03-16,SSE,13.0,SE,44.0,20.0,16.0,1010.4,2.948453608247423,30.1
AliceSprings,2017-03-17,ESE,17.0,ESE,35.0,20.0,26.0,1015.0,2.948453608247423,26.1
AliceSprings,2017-03-18,E,9.0,ESE,50.0,24.0,25.0,1015.2,2.948453608247423,29.0
AliceSprings,2017-03-19,ESE,11.0,E,30.0,15.0,20.0,1012.9,2.948453608247423,29.3
AliceSprings,2017-03-20,N,13.0,SE,46.0,26.0,16.0,1009.4,2.948453608247423,30.5
AliceSprings,2017-03-21,SSW,7.0,ESE,33.0,19.0,16.0,1011.1,2.948453608247423,29.5
AliceSprings,2017-03-22,ESE,17.0,SSE,35.0,19.0,29.0,1013.1,2.0,29.6
AliceSprings,2017-03-23,E,9.0,SE,41.0,13.0,24.0,1012.6,2.948453608247423,30.0
AliceSprings,2017-03-24,NE,13.0,SSE,41.0,20.0,21.0,1011.2,2.948453608247423,30.6
AliceSprings,2017-03-25,E,17.0,E,37.0,19.0,18.0,1010.6,2.948453608247423,28.8
AliceSprings,2017-03-26,ENE,2.0,ENE,35.0,24.0,21.0,1009.5,2.948453608247423,33.0
AliceSprings,2017-03-27,NNW,13.0,S,54.0,7.0,35.0,1010.2,8.0,32.6
AliceSprings,2017-03-28,SE,19.0,E,39.0,15.0,26.0,1013.5,2.948453608247423,27.2
AliceSprings,2017-03-29,E,15.0,SSE,35.0,17.0,23.0,1011.5,7.0,28.1
AliceSprings,2017-03-30,SSE,30.0,ESE,48.0,28.0,50.0,1019.0,2.948453608247423,20.5
AliceSprings,2017-03-31,ESE,24.0,ESE,35.0,20.0,28.0,1019.5,2.948453608247423,17.2
AliceSprings,2017-04-01,ESE,22.0,ESE,44.0,28.0,23.0,1019.3,2.948453608247423,19.0
AliceSprings,2017-04-02,SE,30.0,ESE,50.0,28.0,26.0,1021.6,2.948453608247423,19.5
AliceSprings,2017-04-03,ESE,19.0,E,44.0,24.0,29.0,1021.9,2.948453608247423,18.6
AliceSprings,2017-04-04,SE,7.0,ESE,46.0,13.0,22.0,1020.0,2.948453608247423,18.7
AliceSprings,2017-04-05,ESE,13.0,E,41.0,24.0,24.0,1017.1,2.948453608247423,21.2
AliceSprings,2017-04-06,ESE,9.0,ESE,33.0,9.0,20.0,1017.4,2.948453608247423,20.4
AliceSprings,2017-04-07,ESE,6.0,ENE,31.0,9.0,19.0,1016.5,2.948453608247423,23.9
AliceSprings,2017-04-08,NNW,6.0,SSW,37.0,11.0,17.0,1016.8,2.948453608247423,26.4
AliceSprings,2017-04-09,SE,19.0,SE,46.0,26.0,30.0,1019.8,2.948453608247423,24.8
AliceSprings,2017-04-10,ESE,26.0,ESE,43.0,20.0,30.0,1021.5,2.948453608247423,17.4
AliceSprings,2017-04-11,E,17.0,E,37.0,20.0,31.0,1020.5,2.948453608247423,14.8
AliceSprings,2017-04-12,E,11.0,E,33.0,15.0,24.0,1019.9,2.948453608247423,16.7
AliceSprings,2017-04-13,E,4.0,ESE,33.0,13.0,21.0,1021.3,2.948453608247423,17.9
AliceSprings,2017-04-14,E,2.0,E,30.0,15.0,24.0,1020.8,2.948453608247423,18.3
AliceSprings,2017-04-15,E,2.0,E,30.0,9.0,20.0,1018.1,7.0,20.1
AliceSprings,2017-04-16,WNW,4.0,ESE,30.0,17.0,22.0,1016.8,8.0,21.7
AliceSprings,2017-04-17,E,20.0,E,35.0,19.0,16.0,1016.2,2.948453608247423,24.9
AliceSprings,2017-04-18,ESE,15.0,SSW,50.0,15.0,32.0,1017.2,2.948453608247423,23.3
AliceSprings,2017-04-19,SW,4.0,SSW,28.0,7.0,55.0,1018.9,7.0,21.7
AliceSprings,2017-04-20,SSW,9.0,SSW,24.0,17.0,71.0,1020.1,8.0,22.1
AliceSprings,2017-04-23,E,15.0,ENE,30.0,11.0,56.0,1017.5,2.948453608247423,21.9
AliceSprings,2017-04-24,NNW,19.0,WSW,48.0,24.0,29.0,1015.7,2.948453608247423,27.6
AliceSprings,2017-04-25,SSE,13.0,SSW,30.0,15.0,72.0,1017.3,8.0,20.9
AliceSprings,2017-04-26,SE,26.0,ESE,44.0,22.0,44.0,1021.7,2.948453608247423,17.8
AliceSprings,2017-04-27,ESE,28.0,ESE,41.0,19.0,46.0,1024.1,2.948453608247423,13.5
AliceSprings,2017-04-28,ESE,13.0,SE,41.0,22.0,36.0,1024.4,2.948453608247423,12.7
AliceSprings,2017-04-29,E,11.0,ESE,37.0,19.0,44.0,1021.9,2.948453608247423,12.9
AliceSprings,2017-04-30,ESE,9.0,NE,30.0,9.0,40.0,1019.8,8.0,15.0
AliceSprings,2017-05-01,W,4.0,SSW,33.0,17.0,40.0,1019.1,7.0,17.4
AliceSprings,2017-05-02,S,4.0,SE,41.0,22.0,37.0,1022.0,2.948453608247423,16.3
AliceSprings,2017-05-03,ESE,20.0,SE,43.0,17.0,50.0,1025.6,2.948453608247423,14.4
AliceSprings,2017-05-04,ESE,11.0,SSE,39.0,17.0,42.0,1026.1,2.948453608247423,13.0
AliceSprings,2017-05-05,ENE,6.0,ESE,26.0,9.0,35.0,1025.0,2.948453608247423,15.1
AliceSprings,2017-05-06,ESE,0.0,SSE,39.0,24.0,44.0,1025.2,7.0,17.9
AliceSprings,2017-05-07,ESE,13.0,SE,48.0,15.0,25.0,1026.5,2.948453608247423,17.3
AliceSprings,2017-05-08,ENE,7.0,SE,50.0,24.0,40.0,1025.7,2.948453608247423,15.5
AliceSprings,2017-05-09,ESE,0.0,SE,31.0,13.0,41.0,1024.1,2.948453608247423,13.4
AliceSprings,2017-05-10,ESE,0.0,E,33.0,17.0,28.0,1023.8,2.948453608247423,12.3
AliceSprings,2017-05-11,ESE,0.0,E,26.0,9.0,25.0,1022.6,2.948453608247423,11.9
AliceSprings,2017-05-12,ESE,0.0,N,28.0,6.0,18.0,1020.0,2.948453608247423,15.1
AliceSprings,2017-05-13,ESE,0.0,WNW,26.0,9.0,26.0,1018.4,2.948453608247423,17.4
AliceSprings,2017-05-14,NNW,15.0,NNW,30.0,9.0,18.0,1018.5,2.948453608247423,21.5
AliceSprings,2017-05-15,ESE,0.0,NNW,30.0,9.0,28.0,1018.6,2.948453608247423,17.6
AliceSprings,2017-05-16,N,20.0,NNE,41.0,20.0,20.0,1016.1,2.948453608247423,22.6
AliceSprings,2017-05-17,ESE,0.0,NW,48.0,24.0,31.0,1012.7,2.948453608247423,21.9
AliceSprings,2017-05-18,ESE,0.0,SE,30.0,13.0,59.0,1017.9,2.948453608247423,16.1
AliceSprings,2017-05-19,SW,6.0,SSW,30.0,9.0,60.0,1020.1,2.948453608247423,13.4
AliceSprings,2017-05-21,ENE,15.0,N,30.0,6.0,30.0,1016.8,2.948453608247423,18.9
AliceSprings,2017-05-22,NNW,13.0,NW,39.0,19.0,22.0,1018.1,2.948453608247423,22.0
AliceSprings,2017-05-23,SW,9.0,S,28.0,15.0,34.0,1020.6,2.948453608247423,20.2
AliceSprings,2017-05-24,ESE,11.0,E,39.0,24.0,41.0,1023.9,2.948453608247423,17.3
AliceSprings,2017-05-25,S,7.0,SE,37.0,13.0,39.0,1022.5,8.0,15.6
AliceSprings,2017-05-26,ESE,0.0,E,24.0,6.0,34.0,1021.6,6.0,15.9
AliceSprings,2017-05-29,ESE,13.0,ENE,31.0,11.0,53.0,1024.4,2.948453608247423,14.1
AliceSprings,2017-05-30,ESE,11.0,SE,54.0,20.0,55.0,1026.7,2.948453608247423,12.5
AliceSprings,2017-05-31,SE,15.0,ESE,48.0,26.0,58.0,1029.2,2.948453608247423,11.5
AliceSprings,2017-06-01,ESE,15.0,ESE,39.0,22.0,54.0,1029.6,2.948453608247423,9.7
AliceSprings,2017-06-02,SW,4.0,ESE,37.0,26.0,44.0,1029.9,2.948453608247423,6.1
AliceSprings,2017-06-03,WNW,7.0,E,37.0,17.0,42.0,1028.6,2.948453608247423,7.2
AliceSprings,2017-06-04,W,9.0,ESE,39.0,19.0,39.0,1026.4,2.948453608247423,9.4
AliceSprings,2017-06-05,ESE,0.0,SSE,41.0,22.0,29.0,1026.4,2.0,9.8
AliceSprings,2017-06-06,ESE,0.0,ESE,44.0,24.0,29.0,1029.0,2.948453608247423,7.0
AliceSprings,2017-06-07,SW,6.0,ESE,43.0,22.0,26.0,1028.5,2.948453608247423,8.0
AliceSprings,2017-06-08,S,4.0,ESE,33.0,22.0,61.0,1028.9,2.948453608247423,7.1
AliceSprings,2017-06-09,E,6.0,ESE,41.0,28.0,55.0,1031.0,2.948453608247423,7.7
AliceSprings,2017-06-10,E,7.0,ESE,41.0,19.0,58.0,1030.1,2.948453608247423,6.8
AliceSprings,2017-06-11,ESE,0.0,ESE,37.0,22.0,56.0,1028.8,2.948453608247423,6.1
AliceSprings,2017-06-12,E,9.0,ESE,39.0,24.0,61.0,1028.2,2.948453608247423,7.8
AliceSprings,2017-06-13,W,2.0,E,44.0,24.0,63.0,1026.6,2.948453608247423,10.2
AliceSprings,2017-06-14,ESE,0.0,ESE,28.0,15.0,57.0,1026.2,2.948453608247423,9.1
AliceSprings,2017-06-15,NNW,7.0,ENE,31.0,13.0,53.0,1024.8,2.948453608247423,12.1
AliceSprings,2017-06-16,W,2.0,E,24.0,15.0,59.0,1023.6,2.948453608247423,11.7
AliceSprings,2017-06-17,W,6.0,SE,41.0,26.0,49.0,1025.0,2.948453608247423,12.8
AliceSprings,2017-06-18,ENE,7.0,ESE,43.0,28.0,53.0,1027.1,2.948453608247423,12.0
AliceSprings,2017-06-19,ESE,11.0,ESE,41.0,19.0,62.0,1026.6,2.948453608247423,10.3
AliceSprings,2017-06-20,WNW,6.0,E,31.0,11.0,54.0,1024.6,2.948453608247423,9.2
AliceSprings,2017-06-21,ESE,0.0,ESE,30.0,13.0,50.0,1024.9,2.948453608247423,11.3
AliceSprings,2017-06-22,ESE,0.0,E,26.0,11.0,53.0,1023.9,2.948453608247423,11.6
AliceSprings,2017-06-23,NE,7.0,N,19.0,6.0,45.0,1021.4,2.948453608247423,15.1
AliceSprings,2017-06-24,ESE,0.0,SSE,20.0,7.0,35.0,1019.2,2.948453608247423,15.4
Katherine,2013-03-01,NW,17.0,WNW,43.0,19.0,74.0,1008.5,7.0,28.7
Katherine,2013-03-02,WNW,11.0,WNW,26.0,7.0,88.0,1008.6,8.0,27.0
Katherine,2013-03-03,WSW,13.0,S,48.0,15.0,82.0,1004.1,6.0,29.2
Katherine,2013-03-04,NW,13.0,W,37.0,20.0,95.0,1005.1,8.0,25.1
Katherine,2013-03-05,WNW,13.0,NW,30.0,13.0,89.0,1007.1,7.0,26.9
Katherine,2013-03-07,WNW,17.0,NW,26.0,11.0,81.0,1008.4,3.0,28.0
Katherine,2013-03-08,W,9.0,NNW,39.0,9.0,77.0,1009.3,7.0,28.5
Katherine,2013-03-09,ESE,22.0,SSE,61.0,13.0,93.0,1009.8,8.0,22.6
Katherine,2013-03-10,W,9.0,SSW,46.0,9.0,85.0,1007.7,7.0,28.5
Katherine,2013-03-11,S,4.0,SSE,31.0,15.0,83.0,1007.1,6.0,27.7
Katherine,2013-03-12,ESE,0.0,SSW,20.0,9.0,87.0,1008.2,6.0,26.8
Katherine,2013-03-13,WNW,13.0,NE,59.0,15.0,78.0,1007.8,1.0,28.0
Katherine,2013-03-14,NNW,13.0,NW,30.0,13.0,76.0,1008.5,7.0,27.0
Katherine,2013-03-15,WNW,20.0,E,65.5,11.0,77.0,1011.2,6.0,29.5
Katherine,2013-03-16,WNW,11.0,SE,63.0,9.0,68.0,1012.1,0.0,29.0
Katherine,2013-03-17,NNW,9.0,ENE,24.0,9.0,75.0,1011.4,0.0,28.2
Katherine,2013-03-18,NW,4.0,WNW,22.0,7.0,74.0,1011.1,0.0,28.8
Katherine,2013-03-19,N,11.0,NE,35.0,9.0,67.0,1011.2,0.0,30.0
Katherine,2013-03-20,NW,15.0,SE,22.0,6.0,65.0,1012.3,1.0,29.8
Katherine,2013-03-21,WNW,7.0,ENE,24.0,9.0,67.0,1010.1,1.0,30.1
Katherine,2013-03-22,WNW,13.0,W,28.0,7.0,71.0,1010.8,2.0,29.2
Katherine,2013-03-23,NE,11.0,NE,28.0,17.0,66.0,1011.5,1.0,30.0
Katherine,2013-03-24,SE,15.0,E,43.0,11.0,69.0,1010.4,4.0,29.7
Katherine,2013-03-25,S,9.0,SE,54.0,13.0,78.0,1009.8,7.0,27.3
Katherine,2013-03-26,ESE,13.0,ENE,43.0,20.0,82.0,1008.0,7.0,26.7
Katherine,2013-03-27,E,19.0,ESE,43.0,26.0,87.0,1006.7,6.0,26.0
Katherine,2013-03-28,E,15.0,ESE,35.0,15.0,98.0,1006.4,8.0,25.1
Katherine,2013-03-29,ENE,19.0,NE,43.0,15.0,91.0,1006.5,8.0,26.0
Katherine,2013-03-30,NE,15.0,E,28.0,13.0,96.0,1006.4,8.0,24.7
Katherine,2013-03-31,ENE,15.0,E,31.0,11.0,96.0,1007.5,8.0,25.2
Katherine,2013-04-02,E,9.0,E,37.0,13.0,86.0,1011.9,8.0,26.1
Katherine,2013-04-03,SE,7.0,ESE,28.0,15.0,87.0,1010.9,8.0,26.5
Katherine,2013-04-04,ESE,13.0,NE,59.0,19.0,64.0,1011.2,2.0,27.8
Katherine,2013-04-05,ENE,15.0,ENE,33.0,13.0,78.0,1010.9,1.0,28.2
Katherine,2013-04-06,ESE,17.0,SE,39.0,19.0,81.0,1011.6,8.0,27.0
Katherine,2013-04-07,ESE,17.0,E,39.0,19.0,78.0,1010.3,1.0,27.3
Katherine,2013-04-08,ESE,11.0,E,46.0,24.0,74.0,1011.0,5.0,27.0
Katherine,2013-04-09,SSE,15.0,E,35.0,17.0,81.0,1011.7,3.0,27.5
Katherine,2013-04-10,SE,19.0,ESE,44.0,19.0,53.0,1009.8,1.0,26.8
Katherine,2013-04-11,SE,19.0,SSE,37.0,20.0,44.0,1009.7,0.0,26.2
Katherine,2013-04-12,SE,13.0,SSE,41.0,15.0,62.0,1011.5,0.0,24.8
Katherine,2013-04-13,ESE,0.0,ESE,31.0,17.0,66.0,1012.3,2.0,23.8
Katherine,2013-04-14,S,2.0,E,26.0,9.0,69.0,1011.2,0.0,25.6
Katherine,2013-04-15,NE,4.0,S,30.0,9.0,71.0,1009.4,1.0,27.7
Katherine,2013-04-16,NW,9.0,SSE,24.0,7.0,76.0,1010.6,1.0,26.9
Katherine,2013-04-17,NE,13.0,ENE,35.0,20.0,58.0,1011.3,3.0,28.7
Katherine,2013-04-18,E,6.0,ENE,39.0,22.0,71.0,1011.7,0.0,26.2
Katherine,2013-04-19,S,6.0,E,33.0,19.0,67.0,1013.1,0.0,25.8
Katherine,2013-04-21,ESE,0.0,E,24.0,13.0,58.0,1012.8,2.0,27.7
Katherine,2013-04-22,NNW,7.0,NW,22.0,6.0,70.0,1011.5,0.0,26.0
Katherine,2013-04-24,ENE,13.0,ESE,37.0,24.0,63.0,1015.0,0.0,26.8
Katherine,2013-04-25,ESE,13.0,SE,41.0,20.0,69.0,1014.7,0.0,26.5
Katherine,2013-04-26,SE,17.0,ESE,43.0,19.0,42.0,1015.5,0.0,25.5
Katherine,2013-04-27,SE,11.0,SE,31.0,19.0,53.0,1014.6,1.0,23.1
Katherine,2013-04-29,SSE,7.0,E,33.0,19.0,63.0,1014.9,0.0,26.8
Katherine,2013-04-30,SSE,13.0,E,41.0,22.0,54.0,1014.9,0.0,25.3
Katherine,2013-05-01,SE,9.0,ESE,48.0,20.0,67.0,1013.1,0.0,24.2
Katherine,2013-05-02,SE,13.0,SE,44.0,19.0,64.0,1011.8,0.0,27.7
Katherine,2013-05-03,E,17.0,E,44.0,24.0,70.0,1013.0,0.0,28.1
Katherine,2013-05-04,ENE,20.0,E,46.0,19.0,78.0,1014.3,1.0,27.7
Katherine,2013-05-05,E,19.0,ESE,35.0,17.0,71.0,1013.4,4.0,27.5
Katherine,2013-05-06,ENE,11.0,ESE,37.0,17.0,72.0,1011.9,0.0,27.6
Katherine,2013-05-07,ENE,19.0,ESE,37.0,24.0,63.0,1012.1,0.0,26.3
Katherine,2013-05-08,SE,13.0,ESE,43.0,17.0,71.0,1013.1,0.0,24.0
Katherine,2013-05-09,E,17.0,ESE,41.0,17.0,72.0,1013.8,1.0,26.2
Katherine,2013-05-10,E,13.0,ENE,37.0,17.0,80.0,1013.5,1.0,26.0
Katherine,2013-05-11,E,15.0,ENE,43.0,20.0,75.0,1013.2,6.0,27.3
Katherine,2013-05-12,NE,20.0,SE,33.0,22.0,70.0,1012.8,0.0,27.0
Katherine,2013-05-13,S,17.0,SSE,31.0,19.0,75.0,1013.8,1.0,26.1
Katherine,2013-05-14,SE,20.0,SE,37.0,17.0,61.0,1012.9,2.0,23.3
Katherine,2013-05-15,ESE,15.0,E,33.0,13.0,68.0,1012.1,2.0,25.0
Katherine,2013-05-16,NE,9.0,SSE,24.0,11.0,72.0,1012.8,5.0,26.8
Katherine,2013-05-17,SE,15.0,E,30.0,9.0,52.0,1014.1,7.0,24.0
Katherine,2013-05-18,ESE,17.0,E,33.0,19.0,74.0,1014.4,2.0,27.6
Katherine,2013-05-19,E,22.0,E,39.0,17.0,70.0,1013.7,3.0,26.8
Katherine,2013-05-20,ENE,15.0,E,39.0,17.0,77.0,1013.1,5.0,26.8
Katherine,2013-05-21,E,9.0,NE,33.0,13.0,77.0,1013.1,2.0,26.9
Katherine,2013-05-22,NW,7.0,W,24.0,11.0,77.0,1013.1,3.0,27.5
Katherine,2013-05-23,SE,13.0,SE,33.0,20.0,70.0,1013.6,5.0,27.2
Katherine,2013-05-24,SE,30.0,SE,50.0,24.0,42.0,1016.5,2.0,22.2
Katherine,2013-05-25,ESE,22.0,ESE,50.0,24.0,44.0,1017.0,0.0,19.3
Katherine,2013-05-26,SE,19.0,ESE,44.0,24.0,49.0,1016.0,1.0,19.5
Katherine,2013-05-27,E,22.0,E,44.0,20.0,42.0,1014.8,2.0,24.6
Katherine,2013-05-28,E,17.0,ESE,37.0,13.0,37.0,1014.9,3.0,31.1
Katherine,2013-05-29,E,17.0,ENE,37.0,15.0,73.0,1014.7,4.0,25.3
Katherine,2013-05-31,ESE,15.0,ESE,43.0,20.0,66.0,1014.5,1.0,25.3
Katherine,2013-06-01,ENE,20.0,E,35.0,20.0,72.0,1014.3,0.0,25.0
Katherine,2013-06-02,E,20.0,E,50.0,24.0,62.0,1013.5,1.0,26.0
Katherine,2013-06-04,ESE,17.0,E,41.0,15.0,50.0,1015.0,0.0,20.7
Katherine,2013-06-08,E,22.0,E,48.0,24.0,71.0,1014.5,2.0,24.4
Katherine,2013-06-09,SE,15.0,E,50.0,20.0,63.0,1012.9,0.0,24.8
Katherine,2013-06-11,ENE,6.0,ESE,35.0,15.0,72.0,1012.2,1.0,25.8
Katherine,2013-06-12,ESE,13.0,ESE,41.0,20.0,60.0,1011.6,2.0,24.6
Katherine,2013-06-13,ESE,17.0,ESE,31.0,17.0,59.0,1012.0,1.0,24.0
Katherine,2013-06-14,SE,17.0,ESE,37.0,24.0,65.0,1012.6,2.0,22.0
Katherine,2013-06-15,ESE,19.0,ESE,41.0,17.0,39.0,1015.4,3.0,19.6
Katherine,2013-06-17,SE,9.0,SE,28.0,17.0,48.0,1012.2,1.0,18.5
Katherine,2013-06-19,ESE,20.0,ESE,37.0,19.0,69.0,1014.3,6.0,21.0
Katherine,2013-06-20,ESE,13.0,ESE,35.0,17.0,42.0,1014.7,7.0,23.2
Katherine,2013-06-21,SE,15.0,ESE,37.0,22.0,31.0,1016.3,7.0,23.0
Katherine,2013-06-22,ESE,19.0,E,43.0,19.0,43.0,1016.5,5.0,23.2
Katherine,2013-06-23,ESE,22.0,ESE,37.0,17.0,38.0,1017.9,0.0,21.4
Katherine,2013-06-24,SE,15.0,E,33.0,15.0,58.0,1017.5,0.0,19.9
Katherine,2013-06-25,ESE,15.0,ENE,35.0,11.0,53.0,1016.9,0.0,20.4
Katherine,2013-06-26,ENE,11.0,NNE,31.0,7.0,47.0,1015.1,0.0,22.0
Katherine,2013-06-27,NNE,9.0,NE,24.0,11.0,61.0,1013.6,0.0,24.5
Katherine,2013-06-28,SSE,6.0,E,35.0,20.0,51.0,1014.1,0.0,22.7
Katherine,2013-06-29,SE,15.0,E,44.0,26.0,49.0,1017.2,2.0,21.2
Katherine,2013-06-30,SE,24.0,SE,48.0,24.0,35.0,1019.9,1.0,21.2
Katherine,2013-07-01,SE,30.0,SE,56.0,26.0,27.0,1018.8,0.0,19.8
Katherine,2013-07-02,ESE,20.0,E,54.0,24.0,34.0,1019.0,0.0,16.9
Katherine,2013-07-03,SE,7.0,ESE,41.0,13.0,63.0,1017.4,2.0,17.0
Katherine,2013-07-04,ENE,17.0,ESE,28.0,11.0,70.0,1015.4,1.0,20.9
Katherine,2013-07-05,ESE,11.0,E,37.0,17.0,47.0,1014.5,0.0,21.3
Katherine,2013-07-06,SE,13.0,SE,39.0,20.0,64.0,1015.5,0.0,21.3
Katherine,2013-07-07,SE,15.0,E,41.0,26.0,40.0,1015.7,3.0,23.8
Katherine,2013-07-08,SE,13.0,ESE,48.0,20.0,70.0,1016.7,4.0,23.5
Katherine,2013-07-09,ESE,11.0,E,48.0,28.0,61.0,1016.0,0.0,25.2
Katherine,2013-07-10,SE,19.0,E,48.0,24.0,73.0,1015.5,0.0,22.8
Katherine,2013-07-11,E,15.0,ESE,52.0,26.0,67.0,1015.9,1.0,22.5
Katherine,2013-07-12,SE,9.0,ENE,43.0,20.0,82.0,1015.8,1.0,22.8
Katherine,2013-07-13,E,17.0,E,39.0,19.0,77.0,1015.4,6.0,23.6
Katherine,2013-07-15,ESE,9.0,E,48.0,19.0,66.0,1016.0,0.0,22.2
Katherine,2013-07-16,ESE,13.0,E,52.0,20.0,67.0,1015.6,0.0,21.8
Katherine,2013-07-17,E,4.0,ENE,41.0,19.0,61.0,1014.8,0.0,21.8
Katherine,2013-07-18,N,11.0,NW,24.0,9.0,61.0,1014.0,1.0,23.2
Katherine,2013-07-19,N,13.0,E,28.0,17.0,68.0,1013.7,0.0,24.3
Katherine,2013-07-20,ESE,2.0,ESE,39.0,24.0,56.0,1013.2,0.0,22.6
Katherine,2013-07-21,E,17.0,ESE,39.0,20.0,40.0,1014.4,2.0,22.5
Katherine,2013-07-23,ESE,24.0,SE,46.0,28.0,30.0,1020.2,0.0,21.1
Katherine,2013-07-24,SE,30.0,SE,50.0,19.0,21.0,1020.2,0.0,18.1
Katherine,2013-07-25,ESE,20.0,E,48.0,19.0,22.0,1019.4,0.0,17.7
Katherine,2013-07-26,ESE,11.0,E,39.0,13.0,47.0,1017.6,0.0,15.5
Katherine,2013-07-27,SE,7.0,NNE,35.0,11.0,40.0,1016.4,0.0,18.4
Katherine,2013-07-28,ENE,9.0,E,39.0,20.0,61.0,1015.3,0.0,21.8
Katherine,2013-07-29,SSE,9.0,E,41.0,19.0,75.0,1015.5,4.0,20.1
Katherine,2013-07-30,SE,13.0,SE,46.0,24.0,58.0,1014.7,4.0,21.4
Katherine,2013-08-01,SE,13.0,SE,37.0,17.0,47.0,1014.8,1.0,19.5
Katherine,2013-08-02,SE,13.0,SSE,37.0,24.0,49.0,1016.5,0.0,20.5
Katherine,2013-08-03,SE,26.0,SE,48.0,19.0,21.0,1018.6,0.0,21.6
Katherine,2013-08-04,SE,15.0,E,43.0,20.0,37.0,1018.0,0.0,18.2
Katherine,2013-08-05,SE,13.0,E,48.0,19.0,52.0,1018.1,0.0,18.8
Katherine,2013-08-06,E,11.0,ESE,43.0,19.0,48.0,1017.1,0.0,20.0
Katherine,2013-08-07,SE,17.0,ESE,41.0,20.0,49.0,1017.4,0.0,18.1
Katherine,2013-08-08,S,2.0,SE,43.0,20.0,49.0,1016.5,0.0,18.4
Katherine,2013-08-09,SE,9.0,E,43.0,19.0,39.0,1016.0,0.0,19.9
Katherine,2013-08-10,SE,11.0,E,41.0,22.0,40.0,1015.2,1.0,19.3
Katherine,2013-08-12,NE,2.0,ESE,35.0,15.0,64.0,1014.4,0.0,24.0
Katherine,2013-08-13,ENE,6.0,E,37.0,17.0,59.0,1015.1,0.0,23.0
Katherine,2013-08-14,NE,4.0,SE,35.0,17.0,63.0,1014.8,0.0,23.8
Katherine,2013-08-15,NNW,7.0,E,26.0,9.0,67.0,1015.5,0.0,24.8
Katherine,2013-08-16,NW,13.0,WNW,26.0,9.0,67.0,1014.8,0.0,26.5
Katherine,2013-08-17,N,13.0,ENE,28.0,11.0,62.0,1014.1,0.0,27.2
